ts	imei	mwra	p.android.packageinstaller	p.system	p.android.externalstorage	p.android.documentsui	p.android.gm	p.android.settings	p.android.chrome	p.olauncher	p.inputmethod.latin	p.android.gms	p.android.defcontainer	p.android.vending	p.dogalize	p.simulator	p.google	p.process.gapps	p.katana	p.gms.persistent	p.notifier	p.browser.provider
2018-05-05 11:48:00	359043379931766726	0.00000	9.63844	7.65155	12.73216	12.07879	6.75154	9.51038	5.04867	0.88004	94.39671	22.80296	95.82652	31.13419	17.72406	24.13366	32.10935	15.78485	24.87246	66.67900	97.15438	1.66162
2018-05-05 11:49:00	3590433799317661941	1.00000	9.19792	7.45363	7.19855	14.81472	11.50594	8.25564	12.29488	0.96340	55.24541	80.66792	64.52136	84.96305	22.71832	47.29463	9.77369	81.28922	9.49598	65.81218	15.88314	54.17803
2018-05-05 11:50:00	359043379931766080	0.00000	11.24289	11.72658	9.71724	11.59616	11.02011	13.32045	6.95988	11.93572	65.31661	66.04441	74.82662	76.55810	33.05807	83.04991	30.76731	95.58514	87.33969	52.35913	34.06319	43.08122
2018-05-05 11:51:00	8630330696303481636	0.00000	8.68581	13.47433	9.84982	9.52194	10.68489	10.10312	8.99325	0.33638	41.08800	62.71988	40.92629	52.36871	98.66471	76.86370	90.77175	56.32770	37.99531	80.39493	54.63527	9.07303
2018-05-05 11:52:00	8630330696303482030	1.00000	5.07244	8.51113	7.03819	13.69779	12.75547	8.50567	12.96368	0.08212	33.55324	46.73273	23.83208	76.46148	56.06862	73.60330	11.73900	30.75999	32.35947	91.22468	0.09505	16.06746
2018-05-05 11:53:00	359043379931766304	0.00000	5.31879	6.20979	13.79555	15.24498	9.98148	13.11441	11.07494	1.42347	50.29368	58.47670	0.36377	79.97507	31.60918	57.68925	68.97182	0.91023	64.58170	92.08845	43.43393	23.26339
2018-05-05 11:54:00	8630330696303481875	1.00000	15.86440	9.81658	9.61095	8.01853	14.54609	9.33126	6.52497	0.11673	43.05472	46.33802	56.74221	68.86261	65.70993	79.18378	34.59725	36.38370	24.99437	70.25559	13.36560	48.13947
2018-05-05 11:55:00	8630330696303482386	1.00000	12.24768	11.48255	13.68545	12.81230	7.45909	10.29399	10.62506	0.06784	30.96515	42.11393	52.21398	35.57275	65.15901	86.59758	69.32257	83.22924	46.22998	69.08580	92.48263	83.22863
2018-05-05 11:56:00	3590433799317662246	0.00000	7.27004	9.77581	13.52520	9.24912	11.20044	11.80204	12.67204	0.01470	49.16954	46.95938	75.67647	7.67983	69.05954	86.18723	72.78795	39.06347	67.89366	77.60484	4.12680	38.83854
2018-05-05 11:57:00	8630330696303481206	1.00000	13.72286	8.13829	10.73468	8.59218	11.34154	10.01906	12.27565	0.24448	64.11470	62.41892	26.74709	59.78845	75.95226	60.89815	87.54371	89.30190	16.29356	53.62714	52.25039	73.97326
2018-05-05 11:58:00	3590433799317661420	0.00000	6.83217	7.02258	13.35296	10.61842	6.36604	14.35881	8.83950	0.16706	40.37272	63.42796	42.16220	27.22418	38.45297	81.11049	44.03310	84.86548	30.83013	84.73936	76.14192	66.02520
2018-05-05 11:59:00	3590433799317661073	0.00000	9.81497	13.28128	12.87574	8.02300	6.98508	11.73497	8.01605	0.10586	41.97530	44.00634	89.74060	3.39545	97.98174	26.57454	72.03742	93.15171	57.70091	70.06188	69.09799	1.83977
2018-05-05 12:00:00	863033069630348172	1.00000	9.29615	10.65885	9.05832	15.12020	11.30428	4.21457	12.85382	0.03546	40.90164	77.94234	71.71429	55.97695	13.60870	86.48073	37.08943	0.50922	5.33567	70.02206	11.35070	91.46569
2018-05-05 12:01:00	3590433799317661628	1.00000	13.28127	7.28686	10.17225	10.44245	13.19074	9.46803	9.91958	0.35930	38.23356	60.54423	84.51123	24.16416	27.51631	19.56002	61.40561	44.43295	97.46603	51.88240	45.48741	81.83577
2018-05-05 12:02:00	8630330696303481362	0.00000	8.14508	12.81441	11.78824	11.22579	11.85684	15.07256	10.39277	0.00577	51.55475	39.88550	60.16179	55.13040	53.40720	93.12756	87.54199	77.48408	22.41500	26.12999	18.82822	68.39780
2018-05-05 12:03:00	3590433799317661701	1.00000	10.69432	13.56676	14.85673	10.80253	6.90297	13.61338	8.70671	0.00857	41.57883	42.85062	18.85898	55.26110	45.32856	44.56104	24.71738	48.05952	2.00891	29.86767	58.89943	45.29354
2018-05-05 12:04:00	863033069630348610	1.00000	9.01255	10.18422	8.46712	13.65188	15.20633	7.39860	10.03102	0.33277	42.04751	50.10991	40.06189	97.53211	2.52306	86.65614	80.18228	87.29749	13.60137	19.96223	75.49182	90.87268
2018-05-05 12:05:00	3590433799317661396	1.00000	9.14383	9.52767	8.99644	9.65031	13.85368	5.46582	8.45211	0.01980	57.40065	73.47821	36.13426	6.31276	94.65413	70.84475	16.41240	44.58968	33.85900	36.89598	0.28744	78.15895
2018-05-05 12:06:00	8630330696303481644	1.00000	13.47916	12.13610	9.19686	6.56729	13.83243	7.53489	6.98782	0.21793	38.76995	61.24021	37.97217	43.64871	20.52340	32.45634	73.43733	66.37579	28.72760	25.20816	96.72363	69.28703
2018-05-05 12:07:00	3590433799317661180	1.00000	7.98518	9.34502	12.49649	15.27464	12.45151	12.30503	13.45004	0.09975	30.68726	48.01817	15.05808	75.79522	89.81280	55.16209	32.30322	0.81427	7.33952	46.40565	68.84293	97.48357
2018-05-05 12:08:00	3590433799317661602	0.00000	8.47732	5.75228	13.28752	15.53082	3.36419	13.57131	8.09470	0.07569	61.84086	50.69150	18.29781	34.19643	28.95228	11.80750	27.09004	27.92258	99.34933	63.76142	43.45464	95.28985
2018-05-05 12:09:00	3590433799317661800	0.00000	9.00095	12.08972	13.49590	15.66208	10.12634	11.90253	10.31548	2.65122	56.87161	54.06340	41.52387	82.65666	44.47676	71.98913	49.94514	84.61055	56.94161	20.02554	30.46333	16.40360
2018-05-05 12:10:00	8630330696303481248	1.00000	14.19584	11.84129	8.79881	7.37847	12.55812	11.68409	8.45083	0.07139	59.39530	62.46314	73.12293	31.79804	92.95506	76.61646	70.32413	84.51361	92.55146	29.33932	37.01921	43.05526
2018-05-05 12:11:00	3590433799317661354	0.00000	7.94622	7.37659	11.49216	16.49367	5.94364	14.39704	10.27432	0.03746	44.50176	65.67042	40.22029	0.00318	2.17775	70.36084	62.25281	32.00907	86.44318	73.52378	9.01195	76.23862
2018-05-05 12:12:00	359043379931766635	0.00000	10.36881	12.75114	11.13694	10.29409	11.10804	12.15493	8.25430	0.19189	33.95857	24.41346	35.03591	4.29959	14.72300	13.22806	62.95833	75.44442	72.38641	99.31411	43.22900	90.78876
2018-05-05 12:13:00	8630330696303482469	1.00000	7.68362	7.64068	8.27055	11.95256	14.32564	9.91750	16.14571	0.00060	58.45948	47.13103	58.56855	29.59667	45.96468	24.91710	6.60423	63.41056	90.96585	23.04865	37.87274	1.13056
2018-05-05 12:14:00	359043379931766643	0.00000	7.93861	12.83728	9.89617	9.64546	10.63653	12.10747	8.03197	1.37457	57.06901	65.50429	1.50002	85.72735	5.68019	95.04521	89.00914	45.68758	24.83252	1.17974	10.39320	45.19652
2018-05-05 12:15:00	863033069630348933	1.00000	13.11034	8.37198	8.85508	8.02402	12.08228	10.51291	12.35143	0.07928	49.46489	62.96084	71.05231	49.72882	70.51773	58.44149	19.75754	68.33021	58.43744	67.78987	14.26525	40.08058
2018-05-05 12:16:00	359043379931766791	1.00000	11.71985	8.80982	10.86324	10.00207	14.17820	7.02108	8.67099	0.08814	42.09793	53.69961	97.93545	79.91635	14.67566	71.35023	86.19909	96.41712	57.39974	62.20755	59.23620	42.66841
2018-05-05 12:17:00	8630330696303482188	0.00000	10.53053	6.08681	13.54134	13.61989	6.39337	11.73589	9.41627	0.09553	20.87477	36.64786	54.58328	71.60620	54.18044	67.02508	10.28084	17.67784	9.08868	98.17211	65.52727	7.76525
2018-05-05 12:18:00	3590433799317661925	1.00000	12.84209	8.69096	9.92295	11.21467	15.27470	9.56917	9.42484	0.10196	58.04239	39.60257	15.19843	23.29644	80.40026	84.96020	50.63087	73.39713	54.81708	93.30096	30.91999	96.38418
2018-05-05 12:19:00	359043379931766700	1.00000	11.46294	8.70137	11.89537	9.01075	11.09463	6.32731	6.00254	0.94993	42.55505	41.85365	27.89518	60.47305	46.28609	79.37719	19.83054	88.97950	84.17148	30.47861	94.15505	58.38151
2018-05-05 12:20:00	8630330696303481701	1.00000	11.19102	9.19983	8.74361	11.82431	13.36937	10.05997	6.89089	0.21585	49.68976	54.74914	63.35809	21.40913	77.50283	1.43508	17.63220	30.41160	3.39800	80.21748	41.27833	39.12389
2018-05-05 12:21:00	3590433799317661735	0.00000	3.54864	13.03946	12.66715	8.23469	15.23957	13.53852	9.11907	0.01571	56.28617	51.25189	51.76194	34.11263	78.95175	96.96143	72.90767	93.06299	31.34231	47.06833	20.01682	87.06807
2018-05-05 12:22:00	8630330696303481677	1.00000	15.12922	8.90233	10.11377	7.94065	13.33685	9.10541	9.84299	0.01922	33.55217	55.18355	23.77190	36.01141	5.18938	87.27763	93.98576	21.38385	75.47500	47.23809	89.70403	98.14127
2018-05-05 12:23:00	3590433799317661602	0.00000	11.88195	13.87949	11.64974	7.25856	8.00493	12.76262	8.16676	0.00628	45.71917	46.77568	52.90746	25.71880	37.06371	55.59791	82.93304	80.64462	49.17117	32.85211	75.02182	68.98386
2018-05-05 12:24:00	3590433799317661578	1.00000	9.24405	8.57898	10.69276	9.74203	13.23829	11.54765	11.06791	0.06835	61.16599	54.93447	62.94483	57.82259	36.98105	53.09875	5.98185	23.29813	57.48930	40.06279	6.88632	16.75654
2018-05-05 12:25:00	359043379931766015	1.00000	12.64104	7.94934	9.49379	11.56965	13.39624	8.48755	6.18612	0.01624	30.12199	54.28559	14.47976	49.10043	47.89562	16.32756	30.17099	38.61038	31.56366	88.72419	25.71810	93.79310
2018-05-05 12:26:00	3590433799317661990	1.00000	10.25987	10.12337	9.48553	7.77659	10.51340	8.67250	9.03492	0.07111	66.89104	64.00656	80.37991	69.08575	13.25782	55.69964	68.35528	86.26486	93.74233	84.70360	45.53520	95.81450
2018-05-05 12:27:00	3590433799317662451	0.00000	6.77180	9.79005	11.29577	14.18352	6.45787	13.27403	6.12343	0.37238	70.15512	71.93778	73.51393	80.81464	93.58616	43.39132	44.28798	86.24865	61.66771	91.23282	56.71519	13.66153
2018-05-05 12:28:00	359043379931766148	1.00000	8.68288	10.81288	11.83675	10.91972	9.47127	8.65531	10.19644	0.59851	55.43616	62.20261	26.49923	82.82301	82.50420	24.42466	9.23449	82.09135	38.79992	5.72317	22.77779	27.01441
2018-05-05 12:29:00	863033069630348149	0.00000	9.54931	5.57388	14.76721	12.59892	8.89600	13.70403	12.51657	0.03823	49.10205	68.82330	89.80977	0.17628	11.07025	28.73083	48.41268	39.01683	22.25151	6.62664	15.18949	82.87044
2018-05-05 12:30:00	359043379931766130	1.00000	9.40677	7.73764	4.38375	16.07644	9.74251	8.45510	17.98606	0.00063	47.21584	71.70914	68.86409	82.85630	70.06438	98.56440	0.99312	63.47824	69.86602	10.80497	29.77338	43.16788
2018-05-05 12:31:00	359043379931766080	0.00000	10.05597	13.77034	11.10633	9.21958	10.88512	11.73859	8.74760	0.11865	67.61861	35.31729	19.44515	44.35213	95.81965	14.99999	0.89944	29.10488	97.70841	35.03704	10.76229	61.37559
2018-05-05 12:32:00	359043379931766981	0.00000	5.63053	13.03972	14.08507	11.76258	10.85277	10.28421	12.37894	0.07557	48.55196	53.45663	59.68035	1.12862	33.78018	25.46936	22.94942	64.57625	56.23373	48.37361	70.70901	37.72981
2018-05-05 12:33:00	863033069630348859	0.00000	10.06738	9.41545	10.69980	11.13108	10.44001	11.72541	6.98483	0.01240	39.58266	47.95689	29.83977	3.87451	73.19556	11.31739	8.76309	99.77572	90.04005	61.43484	41.52734	80.69042
2018-05-05 12:34:00	863033069630348495	0.00000	12.39900	13.58979	14.76797	4.76034	7.99337	13.97654	7.57582	1.10083	22.89556	73.01361	1.93068	24.22441	43.51290	90.65191	29.44893	26.30355	41.28232	80.84795	84.34042	68.65054
2018-05-05 12:35:00	8630330696303482246	0.00000	14.79567	12.68071	11.09060	12.73890	11.61129	16.73449	8.56128	0.00140	63.42437	64.03593	88.50330	59.56800	61.03657	9.06566	55.07613	9.59187	57.37566	5.48306	30.56846	51.65273
2018-05-05 12:36:00	359043379931766189	1.00000	15.05315	8.89764	6.62167	10.87419	16.22009	10.59136	10.99461	0.07447	46.97171	56.15066	93.26566	24.62736	85.19719	25.07795	40.92962	21.76338	78.39178	82.01818	90.65211	96.90492
2018-05-05 12:37:00	3590433799317662477	1.00000	10.84682	9.08303	6.36435	14.00260	11.45648	11.89985	15.95647	0.00022	38.16727	61.07407	19.88577	37.16711	47.73559	59.07836	69.21740	39.07184	28.78978	76.98003	50.20354	24.43300
2018-05-05 12:38:00	8630330696303481826	1.00000	11.70098	8.50348	7.30058	9.74421	11.23718	8.53775	10.09624	0.00566	27.58505	59.50474	65.51199	21.71019	7.37186	34.71596	85.63239	74.95358	90.43741	79.44766	42.35471	9.84182
2018-05-05 12:39:00	8630330696303481149	1.00000	9.71859	11.67338	9.12805	10.59026	11.34082	10.73100	7.20489	0.13553	48.23123	55.41149	0.45782	39.51388	55.25634	14.90766	66.99898	37.98734	24.38944	39.17498	39.02876	27.82739
2018-05-05 12:40:00	359043379931766395	1.00000	10.52898	9.69270	12.37865	9.32730	8.62963	12.97599	11.66094	0.01360	43.63026	34.01181	18.86776	3.93711	51.20916	53.20929	78.08855	94.02758	1.93323	13.42152	69.20313	12.80919
2018-05-05 12:41:00	359043379931766726	0.00000	9.69252	7.05379	13.26860	14.17379	5.75130	13.11849	7.90079	0.27447	53.71181	31.41542	69.82420	74.90096	35.57062	41.39923	97.30117	73.58183	3.14428	35.20756	47.77402	4.49265
2018-05-05 12:42:00	359043379931766932	0.00000	12.70657	11.66412	10.76471	13.99062	10.92306	12.20024	9.57481	0.00557	47.00582	72.43650	3.03053	71.87453	81.54921	64.77874	56.75476	21.93847	56.20079	59.98131	46.14710	3.54004
2018-05-05 12:43:00	3590433799317661032	1.00000	12.97649	9.64046	9.58411	10.58844	14.16381	10.40282	9.44672	0.05968	70.17215	52.36047	22.39878	55.54403	76.09390	21.24930	96.82765	14.28149	45.57796	2.26211	11.46055	96.96006
2018-05-05 12:44:00	863033069630348115	0.00000	10.80951	10.36663	11.52006	15.28693	8.50260	10.11521	5.12160	0.06825	37.65938	68.67529	95.44229	32.30423	32.35969	36.75837	87.89663	67.25428	95.06833	35.68631	98.95551	79.58832
2018-05-05 12:45:00	863033069630348578	0.00000	6.30562	8.96340	11.28385	15.53016	9.05600	12.11711	8.14256	0.07380	37.82400	86.67076	84.26959	76.98503	69.59855	7.56209	93.98027	89.58546	17.24654	77.52261	28.31800	88.09587
2018-05-05 12:46:00	3590433799317661297	1.00000	10.81617	10.22307	9.28815	13.57675	11.34015	8.78126	12.52908	0.15938	30.38143	47.94468	84.45519	99.77872	30.53217	62.00170	10.78658	51.93441	70.34518	88.39327	49.16757	26.49479
2018-05-05 12:47:00	359043379931766262	1.00000	9.83505	6.45589	6.56704	15.53525	11.82786	8.35798	16.82445	0.07015	51.76017	65.01913	94.90203	43.92009	46.46425	19.43386	65.76966	11.03628	61.92194	21.67401	88.50616	49.75944
2018-05-05 12:48:00	3590433799317661651	0.00000	9.92433	6.42319	6.43421	15.25830	15.03157	9.47342	16.43253	0.01814	39.28216	46.78652	63.60572	60.62798	53.80993	9.33924	75.95501	97.05827	87.56916	88.46495	7.95270	18.86203
2018-05-05 12:49:00	3590433799317661412	0.00000	8.09307	12.29525	9.87414	11.97538	10.26266	8.37554	9.25222	0.86723	34.53555	90.58508	72.89504	38.26327	93.47234	69.70061	16.76512	76.81176	2.31664	39.34245	48.21016	95.41161
2018-05-05 12:50:00	3590433799317662337	1.00000	6.50439	8.25819	10.61838	10.06731	14.61865	10.46101	13.68949	0.06383	59.44315	61.65483	3.32260	16.90566	49.57996	71.47467	61.06696	46.38414	83.36312	24.90292	87.06611	24.31623
2018-05-05 12:51:00	3590433799317661321	0.00000	9.13610	13.95395	14.62387	6.41265	7.57944	10.50824	10.11413	0.25086	37.54246	55.40260	78.15831	29.75786	7.38349	8.63218	40.35348	95.84590	30.12100	16.05111	72.10061	2.46542
2018-05-05 12:52:00	8630330696303481875	1.00000	14.38771	10.69127	7.28211	6.40677	12.93464	10.52382	10.96104	0.06227	65.64472	53.86118	30.16576	77.02170	75.20030	74.21611	14.32718	64.43929	85.90528	39.17963	13.00690	2.56090
2018-05-05 12:53:00	3590433799317661354	1.00000	12.32336	9.07235	10.45910	10.36253	12.59721	10.10866	6.47314	0.09644	42.83507	51.49979	34.60323	51.79104	64.27184	59.38105	91.12371	74.99480	51.13585	68.25043	64.82174	24.73696
2018-05-05 12:54:00	3590433799317661503	0.00000	9.94260	8.24292	11.90136	12.04475	9.31592	14.08492	8.61801	0.01661	46.87430	51.14919	49.26590	83.61286	59.97816	41.32298	34.28068	44.07193	1.33639	76.68556	85.92033	40.23178
2018-05-05 12:55:00	3590433799317661727	1.00000	9.15945	6.97571	10.71720	8.45837	18.88539	13.31710	13.11624	0.01518	47.86511	57.42850	32.29749	91.01430	72.88563	32.93743	54.80045	49.91062	28.11067	89.98725	59.74821	31.53941
2018-05-05 12:56:00	863033069630348149	0.00000	7.61315	8.39603	6.83547	13.74554	15.06535	8.97605	12.23487	0.12986	40.79526	27.24486	53.33778	52.36767	81.84695	79.91728	63.26972	66.02409	65.12861	6.89495	33.43683	82.47434
2018-05-05 12:57:00	863033069630348446	1.00000	16.03795	8.89614	8.93955	8.28720	13.85054	9.53857	11.56304	0.02489	49.10019	58.39482	9.80756	28.83157	95.03484	34.98707	9.43403	18.62429	66.05119	44.04708	17.72539	96.38506
2018-05-05 12:58:00	8630330696303481487	0.00000	10.31056	8.84272	14.96482	14.46503	10.14289	12.16391	11.62762	0.14157	26.39613	68.79641	79.80726	74.78684	15.86206	73.85865	90.85767	3.58897	7.83171	23.65995	21.50484	7.61372
2018-05-05 12:59:00	8630330696303481933	1.00000	9.13421	12.64133	11.62357	9.60382	6.67489	10.07091	8.61653	0.43668	54.87487	38.06069	75.96101	78.66771	79.83961	74.90936	24.45119	62.56565	61.58693	45.86178	68.63069	25.93332
2018-05-05 13:00:00	863033069630348867	1.00000	7.11538	9.27237	8.00718	12.61451	14.21505	8.07588	11.06540	0.08831	46.55390	35.02575	27.23491	51.75542	85.59562	92.80255	5.51882	0.99781	83.85801	95.47841	51.39593	98.46616
2018-05-05 13:01:00	8630330696303481123	1.00000	11.61544	10.76206	9.11536	8.79651	11.84694	10.23442	9.59227	0.02346	25.85612	37.49096	26.28436	13.33698	87.95744	71.39313	64.25003	99.69850	10.70734	96.24687	83.46576	12.83700
2018-05-05 13:02:00	8630330696303481248	1.00000	17.27950	6.56120	8.88506	5.48871	12.89854	7.59843	13.06294	0.19471	56.20116	28.19860	29.91338	92.72042	8.05030	33.02901	24.44911	21.21777	57.64505	22.03178	48.90256	54.91169
2018-05-05 13:03:00	863033069630348685	1.00000	15.33986	7.31637	9.99406	7.18494	11.03777	8.42765	12.20305	0.02498	40.43390	60.77059	3.12359	11.65991	39.53623	44.42579	93.25647	42.31432	67.32052	75.71485	70.09357	94.29942
2018-05-05 13:04:00	359043379931766585	0.00000	7.69619	5.70620	11.09404	12.59801	7.31085	14.31426	7.47887	0.01739	50.87651	41.32451	74.39888	27.51104	27.61744	63.45992	51.49485	49.14118	55.02607	14.31291	97.44079	10.48713
2018-05-05 13:05:00	8630330696303481008	1.00000	8.71700	5.77323	8.67993	12.02281	16.53898	9.82621	14.09654	0.05433	50.72410	56.77162	24.04068	90.45273	83.04841	10.92612	9.14544	72.36651	82.90138	75.37243	97.84726	97.41501
2018-05-05 13:06:00	863033069630348586	1.00000	14.07980	9.24278	7.85678	10.75063	13.81949	11.07066	10.05630	0.06410	54.71819	48.83814	62.32811	77.02348	69.46458	5.86699	17.46400	5.47296	0.63555	98.08132	59.63814	78.81934
2018-05-05 13:07:00	359043379931766031	1.00000	10.07251	7.19394	10.58921	10.12941	10.27293	10.43350	10.72288	0.23741	68.16606	57.57293	10.48984	32.47298	49.81744	18.08531	16.78616	36.55255	31.48114	50.09230	1.95466	46.57003
2018-05-05 13:08:00	359043379931766403	0.00000	12.26872	14.72857	15.18755	5.31123	6.63303	14.84325	8.51242	0.05893	37.72357	51.22058	5.42192	6.10508	22.89741	21.09998	48.49304	49.68874	93.74588	39.02908	11.09198	69.44446
2018-05-05 13:09:00	359043379931766023	1.00000	10.96982	9.77333	8.71636	8.06369	11.78736	6.78917	8.36849	0.04017	57.03771	59.30946	34.58250	60.88170	28.99151	47.13328	20.70601	12.16052	29.90782	5.39512	14.78738	45.54330
2018-05-05 13:10:00	359043379931766098	1.00000	13.84789	8.14172	9.36104	9.10458	12.71109	7.71802	8.00713	0.02708	49.26231	72.68485	23.64945	86.48282	87.08746	86.45090	28.90284	14.80577	86.59760	98.77822	86.38635	20.22904
2018-05-05 13:11:00	3590433799317661222	0.00000	9.53962	8.68481	15.31980	15.66568	7.43250	11.55455	10.19701	0.01617	51.62136	54.81427	80.18237	16.45060	64.60246	38.59383	31.52353	31.09209	72.14427	34.08057	85.89460	2.54899
2018-05-05 13:12:00	863033069630348685	1.00000	6.28290	7.91454	8.08642	13.19151	15.60588	9.45128	11.93050	0.25257	49.06094	49.30969	11.48628	73.40018	18.12579	69.91063	35.40978	8.12507	72.62264	63.33274	80.83896	9.82738
2018-05-05 13:13:00	359043379931766569	1.00000	10.75742	12.02959	10.37825	11.72623	10.25137	10.83033	10.56086	0.19856	47.79564	47.39688	85.17005	47.97612	28.67607	82.19530	86.51758	62.49610	26.31784	97.14877	3.82267	34.66551
2018-05-05 13:14:00	863033069630348891	1.00000	13.61318	10.75135	8.69223	8.01361	15.05593	10.12006	9.73032	0.48026	47.57451	52.58123	45.42732	78.27309	9.81209	26.39173	33.26657	67.20723	94.07779	22.77758	69.66749	72.08037
2018-05-05 13:15:00	3590433799317662493	1.00000	6.49184	8.54606	11.88798	8.00146	15.63902	14.54964	11.29321	0.01839	62.84403	51.52612	41.66587	35.49665	92.42539	51.45821	72.07777	38.24002	59.81121	12.54085	76.53204	47.92762
2018-05-05 13:16:00	359043379931766387	0.00000	11.64239	14.51792	12.05726	7.84805	8.58909	10.30666	6.28377	0.11702	46.14921	40.95830	61.39927	57.80376	93.97097	76.68218	58.60666	32.84121	64.17052	43.54579	89.63366	13.07809
2018-05-05 13:17:00	3590433799317661958	1.00000	10.95322	8.92287	11.09622	11.52016	12.33299	9.59085	13.15788	0.13850	28.38796	65.40285	68.43997	48.85985	50.37977	49.84437	47.11431	54.07040	16.02809	98.60545	40.69760	53.36768
2018-05-05 13:18:00	3590433799317662006	1.00000	14.29699	9.99373	7.00420	7.23045	10.81830	12.95918	13.41418	0.02257	66.78790	67.93151	62.54043	93.08471	23.67583	12.67279	2.87352	78.50858	66.59129	83.53403	91.24877	54.85062
2018-05-05 13:19:00	8630330696303481362	0.00000	7.33857	9.80751	14.44261	7.36538	10.50598	10.86077	8.54126	0.21283	42.75605	68.13963	63.34621	40.91193	45.20760	36.94299	76.67031	94.60096	71.14491	28.12884	93.57169	92.35882
2018-05-05 13:20:00	3590433799317662063	0.00000	11.18500	13.25388	12.36935	10.29939	9.21982	12.06681	7.53758	0.04229	56.35560	29.34785	8.53361	73.63917	59.80429	40.67033	60.77071	1.69851	1.96025	19.33102	80.48421	69.36891
